id,tarih,plaka,marka,model,uretim_tarihi,km,parca_adi,parca_fiyat,iscilik_fiyat
13902,2019-09-30,51-KFX-6994,BMW,X3,2003,125661,DEBRIYAJ RULMANI,673,548
13903,2019-01-23,27-KLS-2469,VOLKSWAGEN,POLO,2002,21634,DIREKSIYON POMPASI,655,1949
13904,2018-11-04,23-XIV-7773,PEUGEOT,206,2014,180397,DIREKSIYON POMPASI,886,1713
13905,2019-07-05,31-YXP-9947,FIAT,500,2009,105057,BALATA,592,1028
13906,2019-08-18,08-VTQ-1149,AUDI,Q7,2012,171156,DEBRIYAJ RULMANI,680,626
13907,2019-04-19,05-MZX-3675,BMW,X3,2004,101353,DIREKSIYON POMPASI,626,1198
13908,2018-11-20,10-UQI-6737,TOFAS,SAHIN,2004,116761,DIREKSIYON POMPASI,795,1865
13909,2019-01-20,13-SBU-9424,TESLA,T1,2006,25932,DIREKSIYON POMPASI,520,1906
13910,2019-06-08,61-MLO-1883,TESLA,T4,2008,8328,DIREKSIYON POMPASI,620,1545
13911,2018-09-13,29-MPA-8958,PEUGEOT,407,2007,60002,DIREKSIYON POMPASI,583,1703
13912,2018-11-16,64-JVD-2220,FIAT,DOBLO,2009,119812,BALATA,683,1447
13913,2018-04-27,08-YDS-8212,TOFAS,SAHIN,2012,63863,BALATA,603,880
13914,2018-09-28,11-PKE-5401,TOFAS,DOGAN,2011,52678,BALATA,497,253
13915,2019-08-09,09-YVN-6193,VOLKSWAGEN,POLO,2007,12936,BALATA,499,1545
13916,2018-04-18,74-GSA-918,PEUGEOT,206,2006,157649,BALATA,459,896
13917,2019-05-27,65-FQB-9602,PEUGEOT,306,2016,59950,DIREKSIYON POMPASI,556,967
13918,2019-06-27,11-DQL-7254,VOLKSWAGEN,PASSAT,2003,22650,DIREKSIYON POMPASI,567,986
13919,2019-05-05,13-XVI-4238,TOFAS,DOGAN,2007,139069,BALATA,474,1758
13920,2019-07-22,10-QUQ-270,AUDI,Q5,2009,124415,DIREKSIYON POMPASI,807,1920
13921,2018-03-02,12-SEJ-8518,MERCEDES,S600,2006,111343,DIREKSIYON POMPASI,777,840
13922,2018-02-16,34-UND-6389,SAAB,S2,2013,57196,DIREKSIYON POMPASI,867,1702
13923,2019-03-24,10-FGV-2354,SAAB,S2,2009,161835,BALATA,758,1081
13924,2018-03-11,54-SVB-5086,TESLA,T4,2011,8059,DEBRIYAJ RULMANI,645,929
13925,2018-06-13,27-ZKK-6524,VOLVO,V4,2010,51113,DIREKSIYON POMPASI,579,1318
13926,2018-11-09,33-VUC-1136,SAAB,S4,2003,61207,DIREKSIYON POMPASI,821,832
13927,2019-01-16,49-DVP-4870,AUDI,A6,2010,119723,DIREKSIYON POMPASI,692,765
13928,2019-02-11,20-HZI-5858,SAAB,S1,2012,186339,DIREKSIYON POMPASI,793,280
13929,2019-12-10,47-PJQ-9417,BMW,X3,2015,20498,BALATA,796,1484
13930,2018-11-09,14-UXJ-9074,PEUGEOT,206,2001,2616,DIREKSIYON POMPASI,854,1463
13931,2018-01-13,68-KBG-6244,TESLA,T4,2003,109525,DIREKSIYON POMPASI,778,654
13932,2019-05-13,74-TBE-5703,TESLA,T2,2017,8840,DEBRIYAJ RULMANI,630,1285
13933,2018-10-11,59-TDR-6389,SAAB,S1,2010,93029,DIREKSIYON POMPASI,523,300
13934,2019-02-05,38-JVQ-1747,VOLVO,V3,2014,54689,BALATA,752,1376
13935,2019-11-22,45-BYF-7263,SAAB,S3,2015,39176,BALATA,627,1345
13936,2018-10-15,11-FQV-9784,AUDI,Q3,2012,65526,DIREKSIYON POMPASI,744,824
13937,2018-10-22,33-IMM-7459,VOLVO,V3,2017,46160,DEBRIYAJ RULMANI,490,600
13938,2019-08-03,31-RLT-2427,TOFAS,DOGAN,2012,135575,DEBRIYAJ RULMANI,543,789
13939,2018-01-19,45-WAR-7563,TOFAS,SAHIN,2004,5240,DEBRIYAJ RULMANI,410,657
13940,2019-02-17,65-LRX-3767,BMW,X3,2016,157279,BALATA,577,1053
13941,2018-05-01,09-UCA-138,TOFAS,KARTAL,2003,36521,DEBRIYAJ RULMANI,481,1813
13942,2018-12-05,77-BIX-4246,TESLA,T2,2007,79910,DIREKSIYON POMPASI,756,1541
13943,2018-10-23,21-ABT-6009,FORD,KA,2007,134280,DEBRIYAJ RULMANI,665,654
13944,2019-01-05,35-VTY-2175,PEUGEOT,306,2001,113667,BALATA,448,1185
13945,2019-11-28,40-LCE-2076,SAAB,S4,2016,35017,DEBRIYAJ RULMANI,511,827
13946,2019-10-17,61-TGW-7430,FORD,FIESTA,2005,22976,BALATA,764,1092
13947,2018-10-17,79-RLB-4616,TESLA,T4,2009,124109,BALATA,691,1224
13948,2018-11-30,08-FNM-6682,TESLA,T1,2014,86452,DEBRIYAJ RULMANI,499,279
13949,2018-07-29,63-CTC-8513,VOLKSWAGEN,JETTA,2015,61884,DIREKSIYON POMPASI,674,1760
13950,2018-09-13,37-RPS-5505,AUDI,Q5,2008,116986,DEBRIYAJ RULMANI,643,1283
13951,2019-07-28,23-CKJ-7011,SAAB,S2,2001,48019,DIREKSIYON POMPASI,710,1851
13952,2018-04-16,05-FUF-6684,VOLVO,V4,2008,123753,BALATA,696,381
13953,2019-12-02,81-RBY-5739,TOFAS,KARTAL,2000,12567,BALATA,591,380
13954,2018-11-08,21-FRP-9218,TOFAS,KARTAL,2010,185613,DIREKSIYON POMPASI,730,724
13955,2019-02-26,13-XVC-1923,FORD,FIESTA,2015,73620,BALATA,533,576
13956,2019-02-08,51-ZEE-5075,PEUGEOT,407,2016,118296,DEBRIYAJ RULMANI,531,1016
13957,2019-01-01,55-CZJ-3484,TESLA,T4,2004,105670,DIREKSIYON POMPASI,788,1265
13958,2018-12-22,60-CIU-7329,MERCEDES,S350,2012,187662,DIREKSIYON POMPASI,803,1563
13959,2019-02-02,50-JOB-3887,VOLKSWAGEN,JETTA,2013,167372,DEBRIYAJ RULMANI,434,534
13960,2019-06-11,36-MIT-5179,SAAB,S3,2006,173050,BALATA,518,1598
13961,2019-09-03,67-QBJ-5953,FIAT,500L,2004,58078,DIREKSIYON POMPASI,829,974
13962,2019-10-30,29-ORY-5922,FIAT,500L,2011,183029,DIREKSIYON POMPASI,817,1202
13963,2019-02-08,61-KEX-9988,PEUGEOT,206,2001,15280,DEBRIYAJ RULMANI,674,1032
13964,2018-04-02,31-PYJ-5647,FIAT,DOBLO,2001,63848,DEBRIYAJ RULMANI,697,467
13965,2019-10-20,55-VST-8208,VOLVO,V1,2013,142910,BALATA,547,1350
13966,2019-04-04,34-TQO-8714,BMW,X5,2003,59322,DIREKSIYON POMPASI,676,1461
13967,2018-08-23,11-UOE-8092,FIAT,500L,2011,97932,DEBRIYAJ RULMANI,411,790
13968,2019-06-01,74-FJB-4140,MERCEDES,S600,2010,109942,BALATA,449,924
13969,2019-05-01,67-ZNB-4122,VOLVO,V4,2007,117741,DEBRIYAJ RULMANI,426,753
13970,2018-07-01,73-EWY-1442,FORD,FIESTA,2008,164650,DIREKSIYON POMPASI,604,818
13971,2018-07-23,58-NSP-8573,MERCEDES,S350,2001,140010,DIREKSIYON POMPASI,781,1473
13972,2019-09-20,11-VSX-6281,BMW,X7,2015,90665,DEBRIYAJ RULMANI,662,1644
13973,2019-10-01,55-PDY-4525,SAAB,S1,2010,160896,DIREKSIYON POMPASI,736,546
13974,2019-01-14,57-YRB-8559,FORD,KA,2013,22045,DEBRIYAJ RULMANI,690,1429
13975,2018-07-28,31-UIT-6218,MERCEDES,C180,2014,10451,DEBRIYAJ RULMANI,620,728
13976,2018-03-22,05-ETU-7440,BMW,X5,2017,161327,BALATA,436,1899
13977,2018-04-26,11-WBU-5567,PEUGEOT,206,2003,192518,DIREKSIYON POMPASI,817,1764
13978,2018-09-24,64-OQC-6117,TESLA,T1,2007,41557,DEBRIYAJ RULMANI,475,1928
13979,2018-11-22,35-IZU-5492,VOLVO,V3,2013,88690,DEBRIYAJ RULMANI,574,766
13980,2019-10-09,51-FFO-6070,BMW,X3,2007,180625,DEBRIYAJ RULMANI,692,1329
13981,2019-07-03,37-REE-4761,MERCEDES,C180,2005,37869,DIREKSIYON POMPASI,830,335
13982,2019-08-05,20-IBL-9983,MERCEDES,C180,2000,145015,DEBRIYAJ RULMANI,445,1486
13983,2019-11-14,29-ZAN-1045,FORD,FOCUS,2004,158582,DEBRIYAJ RULMANI,661,1833
13984,2018-04-12,63-TSY-3764,AUDI,A6,2012,171233,DEBRIYAJ RULMANI,634,452
13985,2018-09-09,09-TAF-90,TESLA,T1,2014,12829,BALATA,623,421
13986,2018-12-16,79-KGM-6196,AUDI,Q7,2002,192593,BALATA,645,1294
13987,2018-03-07,32-NHR-8193,VOLKSWAGEN,POLO,2012,181638,BALATA,649,820
13988,2018-05-04,28-AEV-2659,VOLKSWAGEN,POLO,2007,134725,DEBRIYAJ RULMANI,425,1170
13989,2018-11-09,32-NMJ-9750,PEUGEOT,206,2012,156557,BALATA,797,1825
13990,2019-08-23,69-LKX-4983,TESLA,T1,2001,108110,DEBRIYAJ RULMANI,433,1386
13991,2019-05-26,58-UPR-7582,FIAT,EGEA,2001,176137,DEBRIYAJ RULMANI,434,1535
13992,2018-08-07,74-JPD-8935,AUDI,Q3,2014,132748,DEBRIYAJ RULMANI,478,1936
13993,2018-06-22,03-THO-4226,TESLA,T3,2001,108121,DIREKSIYON POMPASI,692,1177
13994,2018-11-15,02-SCA-7529,TESLA,T2,2003,80879,BALATA,642,1144
13995,2019-09-07,03-AZO-9870,FORD,FIESTA,2016,147947,DEBRIYAJ RULMANI,614,858
13996,2018-02-05,50-LER-4885,SAAB,S1,2011,81360,DEBRIYAJ RULMANI,542,679
13997,2019-10-26,33-NXU-4917,VOLVO,V1,2001,4717,BALATA,470,1404
13998,2018-04-11,67-YJL-8489,TOFAS,SAHIN,2016,58556,DEBRIYAJ RULMANI,679,1367
13999,2018-03-26,57-WWJ-1213,SAAB,S3,2003,99692,DIREKSIYON POMPASI,833,1286
14000,2018-02-01,48-XUM-1690,AUDI,Q7,2000,194961,DEBRIYAJ RULMANI,580,810
14001,2019-08-17,78-FDG-5074,TESLA,T4,2009,46306,BALATA,613,491
14002,2019-03-31,45-CYM-8982,FIAT,500,2014,158458,DIREKSIYON POMPASI,848,1285
14003,2019-07-17,34-MHH-8528,VOLKSWAGEN,PASSAT,2001,22846,DIREKSIYON POMPASI,775,1947
14004,2019-02-15,34-GSL-6563,AUDI,Q3,2001,110279,DEBRIYAJ RULMANI,696,522
14005,2019-10-28,80-FKY-4564,MERCEDES,C180,2017,163920,DIREKSIYON POMPASI,673,890
14006,2018-09-16,06-AOK-5184,VOLKSWAGEN,PASSAT,2015,194247,DEBRIYAJ RULMANI,639,587
14007,2019-01-05,64-RLV-7605,AUDI,Q7,2014,192020,DIREKSIYON POMPASI,598,307
14008,2018-02-04,56-FTB-7852,AUDI,Q3,2006,149153,DIREKSIYON POMPASI,563,1213
14009,2019-09-15,71-FJI-4862,FORD,KA,2007,184757,DIREKSIYON POMPASI,514,1395
14010,2019-05-10,16-RGI-3641,FIAT,DOBLO,2009,64872,BALATA,541,1799
14011,2019-01-28,62-YJN-7934,AUDI,Q7,2012,122108,BALATA,435,1737
14012,2018-07-24,01-DPO-9210,BMW,X7,2016,189982,BALATA,535,1855
14013,2018-01-16,62-MQF-6247,VOLKSWAGEN,JETTA,2003,105966,DEBRIYAJ RULMANI,557,1964
14014,2019-11-18,17-NZO-2793,BMW,X5,2003,92765,DIREKSIYON POMPASI,855,375
14015,2018-05-18,11-RXS-2996,VOLVO,V1,2008,7817,DEBRIYAJ RULMANI,513,1562
14016,2018-10-18,46-VTT-834,FORD,FOCUS,2011,33100,DIREKSIYON POMPASI,565,1724
14017,2019-02-16,19-XQM-8363,BMW,X5,2008,127737,BALATA,745,1539
14018,2018-05-29,80-VNZ-4668,PEUGEOT,206,2004,160688,DIREKSIYON POMPASI,817,1727
14019,2019-03-04,62-XRZ-3518,FIAT,EGEA,2002,149613,DEBRIYAJ RULMANI,688,1750
14020,2019-10-21,14-RPH-982,FORD,FOCUS,2014,129797,DIREKSIYON POMPASI,755,742
14021,2018-06-20,50-PJO-1288,VOLKSWAGEN,POLO,2003,185406,BALATA,754,1713
14022,2019-07-25,22-HFN-2739,MERCEDES,S600,2009,32545,DIREKSIYON POMPASI,796,898
14023,2018-11-22,39-WEK-2884,AUDI,Q7,2012,72670,DEBRIYAJ RULMANI,666,1715
14024,2018-07-24,03-WKB-9195,TOFAS,SAHIN,2005,18325,DIREKSIYON POMPASI,748,1773
14025,2018-10-29,25-TXS-8750,TOFAS,SAHIN,2001,128913,DIREKSIYON POMPASI,762,294
14026,2018-01-23,72-PZP-1545,VOLVO,V2,2013,119501,BALATA,768,1847
14027,2019-12-17,71-TIG-1297,BMW,X5,2004,29167,DEBRIYAJ RULMANI,618,1432
14028,2018-02-11,22-ONC-3527,TOFAS,KARTAL,2004,176775,DEBRIYAJ RULMANI,472,543
14029,2018-04-17,46-MPW-4292,MERCEDES,S350,2006,160248,DEBRIYAJ RULMANI,524,511
14030,2018-09-11,81-TJT-7340,VOLVO,V3,2001,86970,DEBRIYAJ RULMANI,633,1572
14031,2018-02-15,30-VSN-1647,VOLKSWAGEN,POLO,2005,68520,DIREKSIYON POMPASI,732,893
14032,2018-02-15,14-OKZ-9691,SAAB,S1,2003,101507,BALATA,771,1532
14033,2019-12-05,52-CDD-2061,VOLKSWAGEN,JETTA,2008,41266,DIREKSIYON POMPASI,619,650
14034,2019-01-16,20-AMU-6661,MERCEDES,S600,2003,91236,DEBRIYAJ RULMANI,453,1694
14035,2018-05-08,77-XNR-43,SAAB,S1,2009,107042,DIREKSIYON POMPASI,858,714
14036,2019-05-24,45-FTC-1299,FIAT,EGEA,2004,196591,DEBRIYAJ RULMANI,605,1535
14037,2019-11-14,47-NJB-2104,SAAB,S4,2014,112880,DIREKSIYON POMPASI,537,1306
14038,2018-03-07,15-HZC-8782,SAAB,S4,2004,80621,BALATA,757,1020
14039,2018-04-10,71-BQV-861,TOFAS,KARTAL,2012,92732,BALATA,709,925
14040,2019-02-24,41-YFQ-7176,FIAT,500,2013,19645,DIREKSIYON POMPASI,683,1393
14041,2019-09-06,23-TWI-6531,MERCEDES,S600,2001,50166,BALATA,501,1216
14042,2019-12-23,27-GXU-7340,FORD,FOCUS,2010,158797,BALATA,498,1763
14043,2018-10-23,29-SKF-9972,PEUGEOT,206,2011,32151,BALATA,527,455
14044,2019-05-28,26-GSW-406,TOFAS,SAHIN,2017,127805,DEBRIYAJ RULMANI,582,884
14045,2018-06-29,80-LWC-569,AUDI,Q5,2016,24120,DEBRIYAJ RULMANI,512,1872
14046,2018-12-01,03-JIM-2520,VOLVO,V4,2003,140354,DEBRIYAJ RULMANI,479,1533
14047,2019-06-20,60-GFT-2861,BMW,X5,2007,4901,BALATA,643,926
14048,2018-10-21,14-BKS-9725,SAAB,S3,2000,17287,BALATA,756,1683
14049,2018-10-24,57-NOU-1942,AUDI,Q5,2012,14887,DIREKSIYON POMPASI,708,1076
14050,2018-07-10,22-HWM-6487,FORD,FOCUS,2006,90127,DIREKSIYON POMPASI,502,329
14051,2018-08-31,12-VTK-86,FORD,FIESTA,2009,180081,DEBRIYAJ RULMANI,617,1446
14052,2019-03-21,73-OSA-3416,FIAT,EGEA,2009,148019,BALATA,744,1605
14053,2019-01-02,71-KJJ-733,TESLA,T4,2017,121062,BALATA,785,879
14054,2019-06-25,76-ZGI-6541,MERCEDES,S600,2007,10531,DEBRIYAJ RULMANI,601,712
14055,2019-01-01,46-UHU-1259,SAAB,S4,2014,154978,DIREKSIYON POMPASI,605,922
14056,2019-09-18,41-LEO-8591,TOFAS,DOGAN,2003,71835,BALATA,411,972
14057,2018-12-16,53-OFE-5234,MERCEDES,S350,2015,106142,DIREKSIYON POMPASI,769,760
14058,2019-12-26,02-DWD-5694,TESLA,T2,2002,174758,DIREKSIYON POMPASI,633,1307
14059,2018-12-11,29-VMG-3289,FORD,FOCUS,2014,136776,BALATA,656,1342
14060,2018-03-26,42-YNA-2478,VOLVO,V1,2011,83559,DEBRIYAJ RULMANI,418,1209
14061,2019-06-13,20-TMX-5413,VOLVO,V1,2004,60936,BALATA,589,946
14062,2018-06-29,78-SEF-1462,FIAT,EGEA,2009,52133,DEBRIYAJ RULMANI,511,766
14063,2018-09-17,72-XDE-612,FORD,KA,2002,165670,DIREKSIYON POMPASI,860,1270
14064,2019-12-10,31-BUV-6784,TESLA,T1,2004,159370,DIREKSIYON POMPASI,502,320
14065,2019-05-24,31-QHG-3102,VOLVO,V4,2015,105136,DIREKSIYON POMPASI,635,763
14066,2019-09-14,07-ZBD-3462,FIAT,500L,2007,114493,BALATA,634,1560
14067,2019-07-26,06-ZNL-8398,TESLA,T4,2016,112080,DIREKSIYON POMPASI,718,1855
14068,2018-10-14,69-ZNC-6439,BMW,X7,2013,95372,DEBRIYAJ RULMANI,633,970
14069,2018-02-26,38-TQC-2273,VOLKSWAGEN,POLO,2009,184096,BALATA,626,1080
14070,2018-08-27,70-KUH-7422,VOLKSWAGEN,JETTA,2002,151872,DEBRIYAJ RULMANI,635,782
14071,2019-02-17,68-ZYA-8148,TOFAS,KARTAL,2005,24818,DEBRIYAJ RULMANI,486,757
14072,2018-06-02,79-PVG-485,BMW,X7,2008,44382,DEBRIYAJ RULMANI,524,314
14073,2018-09-19,56-JNB-6226,FIAT,DOBLO,2017,116245,DIREKSIYON POMPASI,534,343
14074,2018-08-01,79-DAW-3665,TOFAS,KARTAL,2009,158396,DEBRIYAJ RULMANI,479,521
14075,2019-03-09,36-CVX-6637,SAAB,S1,2000,24159,BALATA,526,1278
14076,2018-06-05,60-BXI-4005,VOLKSWAGEN,PASSAT,2017,3052,DEBRIYAJ RULMANI,637,758
14077,2018-06-09,06-SLQ-7260,PEUGEOT,407,2000,25699,DIREKSIYON POMPASI,545,1960
14078,2018-11-20,69-AWR-5567,FIAT,500L,2008,15040,DIREKSIYON POMPASI,745,983
14079,2018-06-10,13-GFM-5659,MERCEDES,S350,2016,77487,DEBRIYAJ RULMANI,559,877
14080,2018-12-03,07-SZH-9251,BMW,X7,2000,56083,DIREKSIYON POMPASI,535,1586
14081,2019-03-30,21-KDD-8156,AUDI,Q5,2008,193495,DIREKSIYON POMPASI,690,962
14082,2018-08-15,65-SVP-3380,VOLVO,V4,2012,189890,BALATA,745,1309
14083,2018-07-27,80-PRB-5648,TOFAS,SAHIN,2003,20285,DIREKSIYON POMPASI,551,1640
14084,2019-03-08,21-LPI-2857,AUDI,Q5,2016,70397,DEBRIYAJ RULMANI,443,466
14085,2019-04-13,07-QVY-9121,MERCEDES,S600,2014,196792,DEBRIYAJ RULMANI,455,1700
14086,2018-02-05,69-XGV-820,MERCEDES,S350,2001,28963,DIREKSIYON POMPASI,873,306
14087,2019-06-28,57-HLZ-3969,SAAB,S4,2016,59369,DIREKSIYON POMPASI,811,1104
14088,2018-12-24,59-FPS-1122,FIAT,500L,2002,18691,BALATA,535,1299
14089,2019-02-10,75-FGL-1581,BMW,X7,2010,147130,DEBRIYAJ RULMANI,421,1633
14090,2018-06-12,74-EPG-945,MERCEDES,S600,2010,195214,BALATA,593,1357
14091,2019-01-10,72-XNP-5093,SAAB,S2,2011,68212,DIREKSIYON POMPASI,738,304
14092,2018-01-06,23-JIC-6773,PEUGEOT,407,2003,84219,DEBRIYAJ RULMANI,605,1025
14093,2019-01-29,16-ZPF-2536,MERCEDES,E200,2013,13179,DIREKSIYON POMPASI,714,1894
14094,2019-08-14,71-HIO-8867,TOFAS,KARTAL,2016,194616,DEBRIYAJ RULMANI,500,1451
14095,2018-11-24,74-HIG-1195,FIAT,EGEA,2004,22018,BALATA,461,1130
14096,2019-03-31,47-FGQ-3787,TOFAS,SAHIN,2006,1922,DIREKSIYON POMPASI,553,1962
14097,2019-07-07,06-GED-9394,VOLVO,V1,2013,91894,DEBRIYAJ RULMANI,696,782
14098,2018-10-09,09-AGC-9939,SAAB,S1,2004,136244,DIREKSIYON POMPASI,586,873
14099,2018-08-18,29-UIN-1784,MERCEDES,E200,2012,194823,BALATA,661,598
14100,2019-11-30,70-NIH-9310,PEUGEOT,407,2005,118171,DEBRIYAJ RULMANI,572,288
14101,2018-03-11,56-VCQ-9457,PEUGEOT,306,2017,136413,DIREKSIYON POMPASI,581,1800
14102,2019-12-05,45-GSI-6399,TESLA,T4,2002,29458,BALATA,561,1329
14103,2019-04-05,75-MLW-2772,BMW,X3,2002,84521,DEBRIYAJ RULMANI,503,582
14104,2019-03-29,27-WXG-6509,TESLA,T3,2006,101554,DEBRIYAJ RULMANI,666,1811
14105,2018-04-22,65-FFH-1541,MERCEDES,E200,2001,88887,DEBRIYAJ RULMANI,615,1293
14106,2018-01-31,22-FNM-3423,FORD,FIESTA,2006,74664,BALATA,758,1399
14107,2019-09-27,61-CRH-5271,MERCEDES,E200,2012,26701,DIREKSIYON POMPASI,801,482
14108,2019-11-05,25-QCV-6726,TOFAS,DOGAN,2003,94350,DIREKSIYON POMPASI,556,911
14109,2019-01-01,68-QAC-5426,VOLVO,V2,2001,133747,DEBRIYAJ RULMANI,605,702
14110,2019-12-06,81-MBS-4276,FIAT,500,2005,35652,DIREKSIYON POMPASI,590,353
14111,2018-10-12,48-DTI-2232,MERCEDES,S600,2004,123480,BALATA,687,1607
14112,2018-03-24,17-KPV-1569,TOFAS,DOGAN,2015,147706,DIREKSIYON POMPASI,607,1264
14113,2018-01-26,40-QHF-9797,SAAB,S4,2004,35706,BALATA,776,1901
14114,2018-03-25,28-TTA-5947,MERCEDES,E200,2016,180260,DIREKSIYON POMPASI,668,639
14115,2019-04-11,12-QAM-3110,SAAB,S2,2003,157722,BALATA,714,1789
14116,2018-03-16,29-ECO-8401,MERCEDES,E200,2003,79764,BALATA,715,1435
14117,2019-03-29,38-GFH-3046,VOLVO,V1,2006,115059,DEBRIYAJ RULMANI,642,664
14118,2018-12-14,07-BVZ-945,VOLKSWAGEN,JETTA,2008,74938,DIREKSIYON POMPASI,787,1942
14119,2018-08-22,34-XQO-455,FIAT,500,2016,106154,DIREKSIYON POMPASI,653,1619
14120,2018-03-29,35-GVK-3546,MERCEDES,S350,2005,189057,BALATA,404,1414
14121,2018-03-16,48-TFK-6094,TOFAS,KARTAL,2003,45444,DIREKSIYON POMPASI,794,1601
14122,2019-05-28,72-HBU-963,MERCEDES,E200,2009,157094,BALATA,599,1796
14123,2018-08-22,02-DNC-9669,VOLVO,V3,2013,97176,DEBRIYAJ RULMANI,621,1819
14124,2018-11-06,64-HOP-3892,VOLKSWAGEN,JETTA,2009,167719,DEBRIYAJ RULMANI,578,1292
14125,2019-09-11,23-VXR-6240,FIAT,EGEA,2008,155075,DIREKSIYON POMPASI,808,1624
14126,2019-11-02,32-KUB-8499,FIAT,500L,2015,68527,BALATA,752,1214
14127,2018-06-10,11-ACH-8237,TOFAS,KARTAL,2012,169410,DIREKSIYON POMPASI,864,1918
14128,2018-12-15,78-TAK-2010,FIAT,500,2002,145659,DEBRIYAJ RULMANI,478,1751
14129,2018-07-10,58-VDR-5620,PEUGEOT,407,2010,28259,DEBRIYAJ RULMANI,582,1698
14130,2018-10-01,79-OHE-8678,TOFAS,SAHIN,2000,188655,BALATA,758,273
14131,2018-07-29,26-JWY-5899,FIAT,DOBLO,2014,26198,DIREKSIYON POMPASI,743,1201
14132,2018-06-29,20-ELC-4206,MERCEDES,S350,2017,137021,DEBRIYAJ RULMANI,534,1239
14133,2018-03-20,42-MHA-188,PEUGEOT,206,2000,173876,BALATA,461,661
14134,2019-05-01,46-HNG-4368,VOLKSWAGEN,JETTA,2007,73715,BALATA,707,612
14135,2019-11-23,79-PCB-1402,VOLVO,V4,2002,184515,BALATA,464,912
14136,2018-03-19,61-OVT-1957,TOFAS,KARTAL,2001,179279,DIREKSIYON POMPASI,592,777
14137,2018-05-14,49-BUE-1098,TOFAS,DOGAN,2005,186782,DIREKSIYON POMPASI,806,1744
14138,2018-01-23,65-KTQ-7097,VOLVO,V1,2001,177210,DIREKSIYON POMPASI,633,1095
14139,2018-07-31,09-FTC-2477,AUDI,A6,2004,27906,DIREKSIYON POMPASI,850,793
14140,2019-01-17,22-KIF-5295,VOLVO,V3,2007,192476,DIREKSIYON POMPASI,667,1074
14141,2018-03-28,42-DPC-9936,PEUGEOT,306,2010,158626,DEBRIYAJ RULMANI,553,1742
14142,2018-01-19,26-ZVX-4884,FORD,FIESTA,2004,117896,DEBRIYAJ RULMANI,510,1963
14143,2018-12-07,66-TKW-4956,TESLA,T1,2008,196237,BALATA,581,1132
14144,2018-08-24,37-ZAW-9920,FORD,FOCUS,2003,73640,DIREKSIYON POMPASI,657,413
14145,2018-08-08,60-WGV-9608,BMW,X7,2002,144391,DIREKSIYON POMPASI,703,676
14146,2018-08-31,06-PPC-7990,TESLA,T3,2017,69038,BALATA,517,1593
14147,2019-07-21,47-BJE-8169,FIAT,EGEA,2010,198192,DIREKSIYON POMPASI,693,427
14148,2019-01-11,74-YKN-7860,TOFAS,SAHIN,2001,166918,DIREKSIYON POMPASI,892,737
14149,2019-08-18,35-OEQ-5373,VOLVO,V3,2013,148189,DEBRIYAJ RULMANI,608,614
14150,2019-12-05,32-SEH-3443,BMW,X7,2013,57334,DEBRIYAJ RULMANI,580,330
14151,2019-05-05,21-OQV-6772,AUDI,Q7,2006,66572,DEBRIYAJ RULMANI,408,1857
14152,2019-07-19,43-YYL-6249,FORD,FIESTA,2006,156786,DIREKSIYON POMPASI,635,649
14153,2018-01-27,07-XAS-9618,PEUGEOT,407,2013,34725,DIREKSIYON POMPASI,815,680
14154,2018-07-21,16-OHR-5369,FORD,KA,2004,43390,BALATA,650,658
14155,2018-12-09,13-XXQ-7083,MERCEDES,S350,2004,174777,BALATA,732,1866
14156,2018-01-04,55-TPY-6122,PEUGEOT,407,2013,155403,DEBRIYAJ RULMANI,470,1333
14157,2019-02-19,25-DTU-1390,MERCEDES,C180,2017,162267,DIREKSIYON POMPASI,504,1263
14158,2019-10-01,66-EJJ-8332,FIAT,500L,2015,22877,BALATA,693,1924
14159,2019-09-01,45-PUJ-8590,PEUGEOT,206,2009,197775,DEBRIYAJ RULMANI,509,969
14160,2019-12-15,34-ZEO-9570,SAAB,S3,2007,180648,BALATA,408,644
14161,2018-08-15,41-XLT-1425,FIAT,EGEA,2014,151529,DEBRIYAJ RULMANI,553,1838
14162,2018-05-20,63-NEE-1088,TESLA,T2,2010,108745,DIREKSIYON POMPASI,730,501
14163,2018-11-06,11-VCF-5660,SAAB,S2,2007,38700,DEBRIYAJ RULMANI,559,420
14164,2019-05-17,26-IVH-7317,TESLA,T4,2002,191378,DIREKSIYON POMPASI,652,1112
14165,2019-02-18,38-LLP-7430,TESLA,T3,2008,112413,DEBRIYAJ RULMANI,614,1459
14166,2018-03-08,26-JUH-2373,MERCEDES,S350,2004,65723,DIREKSIYON POMPASI,781,537
14167,2018-01-04,41-NAC-2043,VOLVO,V3,2016,91718,DIREKSIYON POMPASI,537,748
14168,2018-11-17,10-WMU-5837,VOLKSWAGEN,PASSAT,2004,28459,DEBRIYAJ RULMANI,406,1793
14169,2018-08-16,13-VNN-2005,MERCEDES,E200,2010,199374,BALATA,456,1789
14170,2018-05-05,22-NEO-7010,AUDI,Q7,2016,184590,BALATA,561,970
14171,2018-12-12,55-BIG-3123,VOLVO,V1,2000,20787,DIREKSIYON POMPASI,676,1303
14172,2019-03-25,13-XRV-1097,PEUGEOT,407,2017,194481,DIREKSIYON POMPASI,755,1507
14173,2019-07-25,18-DEX-6416,VOLVO,V4,2001,3790,BALATA,684,773
14174,2019-02-09,31-WBE-4570,TOFAS,DOGAN,2011,96970,DIREKSIYON POMPASI,790,1395
