id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
13729,2019-02-06,01-HSL-6085,TOFAS,DOGAN,2019-01-17,193789,6128,515
13730,2019-01-16,01-OJV-2892,TOFAS,SAHIN,2019-01-14,105211,7880,1830
13731,2019-09-08,53-KJG-4656,MERCEDES,C180,2019-06-29,20033,873,1539
13732,2019-10-26,37-ALL-4657,BMW,X7,2019-01-30,191851,5552,1862
13733,2019-07-18,52-MBP-8571,VOLVO,V1,2019-04-25,17839,4460,1587
13734,2019-09-16,50-AFB-1227,FIAT,DOBLO,2019-07-03,33776,8340,627
13735,2019-02-16,70-CTL-1260,TESLA,T2,2019-02-10,3122,6301,297
13736,2019-12-14,64-NGO-678,MERCEDES,S350,2019-05-10,61914,7920,1503
13737,2019-01-07,11-RBC-8549,FIAT,DOBLO,2019-01-05,79060,5779,1318
13738,2019-09-02,05-RUH-350,FORD,FIESTA,2019-04-22,162361,4607,325
13739,2019-12-29,21-IBO-7781,TOFAS,DOGAN,2019-07-29,188335,6054,1339
13740,2019-04-21,58-WRX-2244,BMW,X7,2019-02-05,152385,3167,1814
13741,2019-06-18,57-GDJ-9689,BMW,X5,2019-06-17,125762,8461,1409
13742,2019-11-09,47-ZZO-9363,FIAT,500L,2019-02-09,70797,3179,1863
13743,2019-01-27,47-EZX-1528,VOLKSWAGEN,JETTA,2019-01-22,27659,3301,1159
13744,2019-09-16,75-TAW-9305,TOFAS,KARTAL,2019-08-17,30021,542,302
13745,2019-05-10,76-MFR-4393,FIAT,500L,2019-04-06,112337,2886,1264
13746,2019-11-23,16-GNR-4320,BMW,X5,2019-06-09,165464,3808,1037
13747,2019-06-21,39-OHZ-2617,PEUGEOT,306,2019-03-05,40862,325,706
13748,2019-12-06,23-BKN-1711,FIAT,500,2019-05-06,65022,7397,1464
13749,2019-03-03,71-ZCM-2401,BMW,X7,2019-02-08,30601,2444,849
13750,2019-04-13,67-YWA-1047,BMW,X5,2019-04-12,133362,205,1283
13751,2019-03-22,75-YYP-1681,VOLVO,V1,2019-02-17,113903,1802,556
13752,2019-12-26,29-EBF-5443,TOFAS,KARTAL,2019-05-01,125787,3586,1614
13753,2019-01-11,28-ZOZ-6221,AUDI,A6,2019-01-05,189678,6982,1301
13754,2019-03-23,41-NJM-456,FIAT,EGEA,2019-02-17,86542,4281,631
13755,2019-09-15,71-MZY-1629,TESLA,T2,2019-04-11,6064,2453,1364
13756,2019-10-08,80-EVK-1280,VOLKSWAGEN,JETTA,2019-08-29,27353,1077,565
13757,2019-03-17,33-WKF-8392,AUDI,A6,2019-03-13,74837,8008,335
13758,2019-12-07,79-PIO-2418,FIAT,DOBLO,2019-08-08,119388,7512,1737
13759,2019-04-07,06-DZV-7915,VOLKSWAGEN,JETTA,2019-02-16,169857,5986,1845
13760,2019-10-14,60-DNA-9047,BMW,X5,2019-01-10,110587,9513,1668
13761,2019-07-15,53-VYL-8183,VOLKSWAGEN,POLO,2019-02-11,81758,6017,1108
13762,2019-05-28,53-IBP-4146,MERCEDES,S600,2019-04-29,62693,7318,1456
13763,2019-01-10,24-FIO-9296,TESLA,T4,2019-01-03,161832,3098,939
13764,2019-11-03,63-AGR-9945,MERCEDES,E200,2019-01-28,87046,9847,699
13765,2019-07-15,76-FJZ-1449,FORD,KA,2019-03-15,117010,3913,1537
13766,2019-12-19,57-QUP-7490,MERCEDES,S600,2019-06-18,155272,2395,524
13767,2019-12-15,64-YQF-1017,AUDI,Q5,2019-09-07,42642,3009,1562
13768,2019-01-15,12-CEK-1403,FORD,KA,2019-01-07,103208,414,388
13769,2019-02-02,62-ENF-7425,FIAT,EGEA,2019-02-02,125251,9350,1537
13770,2019-09-09,09-NWE-1024,BMW,X3,2019-01-20,116279,8937,1061
13771,2019-09-23,10-ILK-1314,TESLA,T2,2019-06-28,67124,3572,1173
13772,2019-06-29,74-QVG-8197,MERCEDES,C180,2019-05-20,186139,6993,1677
13773,2019-08-28,03-GZU-1851,VOLVO,V3,2019-04-05,86130,7179,979
13774,2019-02-27,56-TXA-7071,TOFAS,SAHIN,2019-01-08,49416,9439,1402
13775,2019-09-27,54-BON-1284,VOLKSWAGEN,POLO,2019-08-16,10203,5581,507
13776,2019-04-23,78-YTJ-3246,FORD,FIESTA,2019-04-12,151729,2150,807
13777,2019-07-07,61-XPV-8131,MERCEDES,E200,2019-02-20,162528,4912,1611
13778,2019-09-22,51-PFA-1057,MERCEDES,E200,2019-05-16,99194,7559,442
13779,2019-08-31,53-BVQ-7487,MERCEDES,S350,2019-01-19,60151,5590,640
13780,2019-04-13,28-EZU-7641,TESLA,T4,2019-01-30,121047,8059,1605
13781,2019-03-01,77-GSL-1365,VOLKSWAGEN,PASSAT,2019-02-13,137783,382,398
13782,2019-01-11,14-VVB-979,SAAB,S1,2019-01-04,72906,8230,939
13783,2019-08-09,30-YCW-513,VOLKSWAGEN,PASSAT,2019-07-04,34502,3011,581
13784,2019-04-16,71-LIT-2236,VOLVO,V2,2019-03-21,25630,5377,590
13785,2019-03-06,15-LKV-836,VOLVO,V2,2019-01-17,57309,4263,373
13786,2019-04-04,47-GFV-3200,AUDI,Q3,2019-01-09,2458,1198,1332
13787,2019-02-21,60-FJU-6067,PEUGEOT,306,2019-01-25,136506,6563,663
13788,2019-09-17,70-IKH-3229,AUDI,Q5,2019-09-07,95149,2621,1789
13789,2019-12-05,06-AKA-5163,PEUGEOT,206,2019-06-07,153370,7023,541
13790,2019-09-21,13-PKN-2989,SAAB,S3,2019-03-05,140854,6866,295
13791,2019-09-29,65-RGK-6422,PEUGEOT,407,2019-08-05,175425,7017,318
13792,2019-05-20,19-YJZ-9428,PEUGEOT,407,2019-02-24,25383,1977,276
13793,2019-02-13,47-YVG-329,FORD,FIESTA,2019-01-23,16808,8483,834
13794,2019-06-07,16-NSN-3608,TOFAS,DOGAN,2019-03-22,23164,9653,1732
13795,2019-06-13,40-DBJ-2979,TOFAS,SAHIN,2019-03-25,121643,5639,1373
13796,2019-03-19,42-PUS-5987,TESLA,T1,2019-02-25,79692,3612,1810
13797,2019-03-14,36-HHJ-1316,PEUGEOT,306,2019-02-11,43748,3265,611
13798,2019-04-14,17-XLD-7926,VOLKSWAGEN,PASSAT,2019-03-05,14142,3164,580
13799,2019-07-08,54-ZOC-6639,BMW,X5,2019-04-30,84003,1896,659
13800,2019-10-01,71-XVK-8929,MERCEDES,S600,2019-02-27,78245,3256,1116
13801,2019-06-27,72-JZU-837,VOLKSWAGEN,JETTA,2019-05-21,137556,5923,1739
13802,2019-10-14,76-ZTH-3466,TESLA,T3,2019-05-31,70549,5258,708
13803,2019-04-10,49-MPW-5607,PEUGEOT,206,2019-02-06,178053,6180,1961
13804,2019-08-22,43-FHX-8141,BMW,X5,2019-07-15,57777,173,826
13805,2019-11-12,03-FRF-2349,AUDI,Q7,2019-10-11,133062,1816,734
13806,2019-07-05,19-JQO-9033,VOLVO,V1,2019-05-20,36854,3964,546
13807,2019-09-11,09-DRU-8669,VOLKSWAGEN,POLO,2019-03-31,50977,9488,1710
13808,2019-12-06,63-CAH-2847,PEUGEOT,206,2019-03-26,67933,6600,584
13809,2019-10-16,37-UUV-4803,FIAT,500,2019-03-29,152316,7732,378
13810,2019-07-27,16-DGV-1209,FIAT,500L,2019-04-26,47526,5902,326
13811,2019-01-06,45-XIF-7666,BMW,X7,2019-01-06,195745,1977,953
13812,2019-02-10,13-QAQ-2973,TESLA,T3,2019-01-23,45097,4417,1918
13813,2019-01-26,38-VUW-5043,MERCEDES,S350,2019-01-03,102544,3600,1097
13814,2019-08-20,56-OEZ-5465,SAAB,S1,2019-04-21,69362,3492,586
13815,2019-04-26,71-GIK-5567,AUDI,Q3,2019-02-01,161526,5009,506
13816,2019-05-08,81-RQM-4485,TESLA,T1,2019-01-12,121746,600,688
13817,2019-03-13,39-HIT-3246,TOFAS,KARTAL,2019-01-20,125781,8428,1804
13818,2019-09-25,28-BCY-4335,TOFAS,SAHIN,2019-08-27,49534,7254,291
13819,2019-06-01,29-RLR-5987,AUDI,Q5,2019-01-08,68482,7646,1707
13820,2019-06-24,01-EKJ-6703,FIAT,EGEA,2019-01-29,97762,8490,1175
13821,2019-11-26,68-MJV-8858,TOFAS,KARTAL,2019-06-22,49121,5475,903
13822,2019-07-04,07-CTE-4197,MERCEDES,E200,2019-05-18,121150,6851,1612
13823,2019-10-08,78-RMT-9432,AUDI,Q5,2019-07-05,126160,4673,1884
13824,2019-02-16,07-AAP-4204,FORD,FIESTA,2019-01-20,160622,4442,1467
13825,2019-06-09,57-OLF-6408,PEUGEOT,407,2019-05-01,36776,6722,887
13826,2019-07-18,41-ENK-493,AUDI,A6,2019-05-17,2276,7685,1626
13827,2019-06-22,06-HMP-1923,TESLA,T2,2019-01-29,183888,9851,1498
13828,2019-05-24,66-NNX-7364,TESLA,T4,2019-05-22,121322,4304,1954
13829,2019-05-27,30-BIN-2947,PEUGEOT,407,2019-02-25,119533,4808,382
13830,2019-03-27,12-NOM-9851,TOFAS,SAHIN,2019-03-13,71190,3501,1770
13831,2019-05-13,25-FTU-6231,VOLKSWAGEN,POLO,2019-04-05,198379,629,1123
13832,2019-04-18,29-GZC-9588,VOLKSWAGEN,POLO,2019-02-28,60515,517,1836
13833,2019-06-21,70-SWM-5098,FIAT,500,2019-01-28,69669,706,1027
13834,2019-08-20,32-HMX-601,FIAT,500,2019-08-11,1652,3998,988
13835,2019-04-04,68-VHL-9598,SAAB,S4,2019-03-01,55179,7233,1511
13836,2019-04-02,77-RZD-3756,VOLKSWAGEN,PASSAT,2019-01-24,55439,9597,455
13837,2019-07-22,02-XQT-1640,TESLA,T2,2019-05-19,161017,5529,1865
13838,2019-02-20,75-CEJ-7330,VOLKSWAGEN,PASSAT,2019-01-04,156471,9138,1248
13839,2019-08-29,34-EOZ-2863,PEUGEOT,306,2019-04-18,141207,705,1016
13840,2019-12-27,45-TZK-1836,TOFAS,DOGAN,2019-11-08,184198,4340,1974
13841,2019-11-26,40-TAN-9773,PEUGEOT,306,2019-04-24,51298,9658,646
13842,2019-06-21,10-WML-7018,FORD,KA,2019-03-23,107142,1328,1881
13843,2019-06-01,45-HHU-2864,FIAT,DOBLO,2019-03-08,14008,6279,1158
13844,2019-11-03,58-ZDB-2738,TESLA,T3,2019-02-07,44818,5801,613
13845,2019-02-16,22-YLN-1401,VOLVO,V1,2019-02-03,115078,1315,882
13846,2019-11-22,07-QMH-9069,AUDI,Q5,2019-08-15,120443,8816,499
13847,2019-04-27,42-SMM-9004,AUDI,Q7,2019-02-15,22459,4759,796
13848,2019-02-17,63-KLF-9841,FORD,FIESTA,2019-01-04,143169,6405,615
13849,2019-01-31,53-FVZ-862,FORD,KA,2019-01-15,40177,3260,935
13850,2019-04-09,68-EVV-1006,TOFAS,SAHIN,2019-03-31,126268,3458,814
13851,2019-04-14,47-EYE-4297,TOFAS,KARTAL,2019-01-09,148596,363,1847
13852,2019-01-28,77-GSC-6205,SAAB,S1,2019-01-01,24987,8310,1947
13853,2019-05-19,53-PVB-5058,AUDI,Q3,2019-04-26,155132,9441,494
13854,2019-01-05,07-ZLX-7398,TOFAS,KARTAL,2019-01-05,129343,2303,1471
13855,2019-11-23,04-KTV-5424,VOLKSWAGEN,POLO,2019-03-20,76957,8926,855
13856,2019-08-19,11-HCW-1306,FORD,KA,2019-03-21,40616,6140,960
13857,2019-07-29,72-RRQ-6444,MERCEDES,E200,2019-03-31,39287,9561,583
13858,2019-12-24,22-FJR-6467,MERCEDES,E200,2019-03-20,137267,8459,357
13859,2019-12-19,16-RCN-5695,BMW,X5,2019-04-13,71415,2830,1646
13860,2019-09-09,61-VLN-4958,AUDI,Q5,2019-07-09,79889,7458,1381
13861,2019-09-13,38-UBT-3249,VOLKSWAGEN,JETTA,2019-09-04,73326,9030,1148
13862,2019-09-05,01-FHD-4574,AUDI,Q3,2019-08-28,173933,6941,1022
13863,2019-09-15,27-NUP-5440,FIAT,500L,2019-01-31,90155,5745,1053
13864,2019-05-02,31-LZS-8500,TESLA,T3,2019-03-16,90808,1751,1143
13865,2019-03-09,61-GXF-1306,TOFAS,KARTAL,2019-01-28,144138,4420,694
13866,2019-05-16,68-WIQ-4429,FIAT,500,2019-04-16,105341,2653,927
13867,2019-11-11,64-WKS-9784,VOLVO,V3,2019-02-13,145284,1957,874
13868,2019-11-07,29-KLM-5542,FIAT,500,2019-02-09,120597,6271,1055
13869,2019-10-08,58-OYL-7295,FORD,FOCUS,2019-04-14,64498,6403,626
13870,2019-10-03,32-AOC-3107,SAAB,S2,2019-02-21,99364,7021,893
13871,2019-01-14,26-YUP-6007,MERCEDES,C180,2019-01-04,159674,3408,1128
13872,2019-11-19,35-UHQ-2652,SAAB,S1,2019-05-22,52491,6064,1586
13873,2019-11-20,04-HDJ-3923,VOLVO,V1,2019-01-25,48303,9158,1685
13874,2019-02-02,02-PUF-3194,VOLVO,V4,2019-02-02,75786,2471,1016
13875,2019-08-17,21-GYK-2951,TOFAS,DOGAN,2019-02-02,163098,5656,860
13876,2019-08-24,29-VHN-5633,VOLKSWAGEN,PASSAT,2019-07-15,50595,6152,698
13877,2019-06-17,49-SES-31,VOLVO,V1,2019-04-25,107377,7034,1360
13878,2019-04-01,77-YYX-3938,MERCEDES,E200,2019-03-23,88569,3084,1541
13879,2019-03-31,51-RPD-6022,TESLA,T2,2019-03-13,103811,2566,1015
13880,2019-04-19,80-RWI-4247,BMW,X5,2019-04-17,142461,2517,1796
13881,2019-04-26,69-BGW-3960,MERCEDES,S600,2019-02-28,92160,8132,1357
13882,2019-12-08,25-MEE-2184,TOFAS,DOGAN,2019-11-01,43770,1585,1415
13883,2019-02-06,68-NMC-3140,TESLA,T4,2019-01-26,65924,8650,364
13884,2019-05-25,50-DAN-1531,AUDI,Q3,2019-05-15,91466,9906,1674
13885,2019-07-18,68-UQG-1642,BMW,X7,2019-04-14,77479,9786,1530
13886,2019-11-14,61-KTV-4331,AUDI,A6,2019-04-01,171996,2181,573
13887,2019-11-29,20-EZW-4117,SAAB,S1,2019-03-12,47601,1003,273
13888,2019-06-20,73-SQM-4334,FORD,FIESTA,2019-01-20,33176,2166,1123
13889,2019-10-06,17-MUH-6247,TESLA,T3,2019-06-21,131876,7935,1930
13890,2019-05-18,02-NTR-7808,BMW,X3,2019-03-31,141099,4443,1692
13891,2019-05-18,45-XFF-781,MERCEDES,S600,2019-03-26,90840,1774,1684
13892,2019-09-25,81-DWD-8097,TESLA,T2,2019-04-09,124263,7799,1428
13893,2019-12-02,40-NHT-8565,MERCEDES,S600,2019-03-16,144438,7911,765
13894,2019-11-04,70-TDG-6305,MERCEDES,C180,2019-05-23,170280,494,1316
13895,2019-05-10,32-RWP-4097,BMW,X7,2019-04-02,64095,327,536
13896,2019-03-02,64-XTQ-8757,MERCEDES,S600,2019-02-02,156820,5176,261
13897,2019-04-27,08-QEK-2552,PEUGEOT,407,2019-03-17,77863,8000,769
13898,2019-12-03,47-EJW-9359,AUDI,Q3,2019-03-08,168844,2735,1748
13899,2019-05-02,81-WKG-7557,TOFAS,KARTAL,2019-02-27,192861,1331,1501
13900,2019-01-21,57-QBG-6405,PEUGEOT,206,2019-01-20,21356,1029,1530
13901,2019-11-28,18-TQJ-997,TESLA,T2,2019-11-26,122388,608,653
13902,2019-11-20,30-WHV-1227,VOLVO,V4,2019-07-06,22196,2585,726
13903,2019-01-04,20-QUO-3580,SAAB,S4,2019-01-03,186510,7574,337
13904,2019-07-24,63-OJZ-9590,SAAB,S3,2019-06-18,191339,816,576
13905,2019-08-30,11-KJB-91,FORD,KA,2019-05-07,172127,6635,802
13906,2019-08-04,30-HDL-830,FORD,FOCUS,2019-06-05,180803,8529,651
13907,2019-05-19,02-KZZ-943,FIAT,DOBLO,2019-05-18,70652,1787,510
13908,2019-03-11,27-NSZ-2182,AUDI,Q3,2019-03-02,139461,843,1249
13909,2019-01-02,52-FZQ-1941,VOLVO,V4,2019-01-01,15253,6234,692
13910,2019-03-10,36-RIS-8619,FIAT,500L,2019-02-18,3009,7627,800
13911,2019-02-20,26-UYH-8190,VOLKSWAGEN,JETTA,2019-01-22,172316,5105,897
13912,2019-02-24,33-UAG-8873,FIAT,500L,2019-02-07,165516,3652,1947
13913,2019-09-24,24-UMO-8925,TOFAS,KARTAL,2019-02-25,183851,1703,1388
13914,2019-06-06,70-UOJ-2122,VOLVO,V1,2019-03-27,97046,2285,588
13915,2019-04-12,24-AZS-4283,PEUGEOT,206,2019-02-12,32837,4899,407
13916,2019-02-19,13-GFO-8358,VOLKSWAGEN,POLO,2019-02-15,176936,3767,1214
13917,2019-09-28,05-FRQ-3160,FIAT,500,2019-07-10,104061,2085,718
13918,2019-07-08,44-LXO-2606,AUDI,Q7,2019-01-15,115888,7659,523
13919,2019-03-05,15-GAP-4547,PEUGEOT,206,2019-02-22,178570,3533,874
13920,2019-06-17,10-BBA-6173,SAAB,S1,2019-06-15,48594,4010,1125
13921,2019-01-03,30-KME-5282,FIAT,EGEA,2019-01-03,62117,2275,1281
13922,2019-07-23,29-HQW-7162,VOLKSWAGEN,PASSAT,2019-04-13,31139,6294,1916
13923,2019-11-13,68-CUT-4950,TESLA,T3,2019-06-22,154749,9436,944
13924,2019-05-28,07-DSW-7121,PEUGEOT,206,2019-05-09,51949,4540,334
13925,2019-05-20,31-JTG-611,MERCEDES,S600,2019-01-29,86116,2086,690
13926,2019-09-25,62-VUJ-3943,TOFAS,KARTAL,2019-06-17,121864,7062,834
13927,2019-11-24,66-VXB-3034,SAAB,S2,2019-11-11,169955,5722,340
13928,2019-11-24,43-PED-515,BMW,X3,2019-07-18,134172,7521,711
13929,2019-12-12,10-FMW-8716,TESLA,T3,2019-10-29,157570,6540,1154
13930,2019-11-21,44-MUA-7320,MERCEDES,S600,2019-10-07,17183,6163,1207
13931,2019-01-14,34-JKD-5300,TESLA,T3,2019-01-12,137014,99,1382
13932,2019-05-21,04-FRH-2954,AUDI,A6,2019-05-15,62890,8376,1983
13933,2019-11-21,31-MIP-4019,FORD,FOCUS,2019-02-10,184088,8550,559
13934,2019-02-11,03-HAU-2010,FORD,KA,2019-02-09,138532,8136,1586
13935,2019-11-17,47-YCX-2822,VOLVO,V3,2019-10-10,148214,2405,1229
13936,2019-06-17,12-EZC-5809,PEUGEOT,206,2019-04-23,114581,9043,1963
13937,2019-12-03,35-RJT-4816,TOFAS,SAHIN,2019-05-04,144040,3690,1183
13938,2019-06-16,81-OXA-2835,AUDI,Q3,2019-03-24,199035,5146,1376
13939,2019-05-10,18-YLK-9899,TESLA,T2,2019-05-01,79269,1752,604
13940,2019-10-07,65-BBZ-1206,VOLVO,V3,2019-09-19,56156,1984,596
13941,2019-11-25,38-XRS-2029,BMW,X5,2019-09-21,157390,5888,455
13942,2019-11-15,23-EUJ-5551,MERCEDES,E200,2019-03-18,188290,2767,874
13943,2019-03-01,72-LIP-9577,FIAT,500L,2019-01-05,104926,1435,1500
13944,2019-12-05,71-SJE-6213,AUDI,Q7,2019-04-27,115516,3723,375
13945,2019-04-08,74-HGO-5980,BMW,X3,2019-01-03,165641,5916,586
13946,2019-12-20,46-APL-4314,VOLKSWAGEN,POLO,2019-09-09,142826,8943,415
13947,2019-04-19,35-OHI-4917,VOLVO,V2,2019-01-07,61717,1274,466
13948,2019-06-19,72-MYH-2231,MERCEDES,C180,2019-02-10,174049,4611,1279
13949,2019-11-01,66-YUF-8833,FIAT,DOBLO,2019-09-23,120916,2249,1089
13950,2019-07-23,56-MIO-2363,FORD,FIESTA,2019-06-22,178361,6929,1271
13951,2019-09-05,40-GXN-4253,FIAT,DOBLO,2019-03-04,29013,2126,689
13952,2019-06-18,25-NQE-8338,BMW,X7,2019-03-31,50320,6924,1640
13953,2019-09-26,65-YUF-4130,AUDI,Q7,2019-02-02,76225,1012,680
13954,2019-07-22,10-DKN-1630,AUDI,Q3,2019-03-24,167644,1338,1878
13955,2019-03-19,76-DXE-8380,VOLKSWAGEN,PASSAT,2019-02-15,76156,9975,920
13956,2019-08-07,27-GZH-7082,TOFAS,SAHIN,2019-03-02,128832,703,1936
13957,2019-09-26,38-HWU-2722,MERCEDES,C180,2019-04-12,63635,7230,1349
13958,2019-01-13,13-CKL-6608,TOFAS,KARTAL,2019-01-04,151971,6512,1757
13959,2019-04-15,47-VWJ-4105,VOLKSWAGEN,JETTA,2019-03-05,94125,8942,519
13960,2019-10-30,44-RAF-4128,SAAB,S1,2019-04-09,145691,4166,623
13961,2019-09-13,08-SJM-5369,TESLA,T2,2019-07-06,187353,1666,412
13962,2019-07-15,11-LXD-6039,FIAT,EGEA,2019-06-16,108479,9690,1779
13963,2019-06-26,07-SIV-3488,PEUGEOT,206,2019-02-12,29266,9308,1028
13964,2019-12-27,75-EAG-8774,TOFAS,SAHIN,2019-12-11,181472,1188,691
13965,2019-12-02,75-PKJ-8829,FIAT,DOBLO,2019-11-15,114301,7990,815
13966,2019-10-09,40-DCW-4244,MERCEDES,E200,2019-01-02,197126,9538,1822
13967,2019-03-25,13-JSR-5833,PEUGEOT,407,2019-02-14,189566,1421,872
13968,2019-04-25,37-WJK-8490,MERCEDES,E200,2019-02-14,108014,2483,1705
13969,2019-09-10,24-TZJ-6197,AUDI,A6,2019-04-28,65182,4079,625
13970,2019-05-30,80-RAJ-8039,FIAT,DOBLO,2019-01-27,81483,8331,429
13971,2019-03-05,32-BUK-9904,VOLVO,V4,2019-02-03,176721,3955,617
13972,2019-04-27,47-JGO-7153,VOLVO,V1,2019-03-06,169155,8130,305
13973,2019-01-15,56-LDU-954,VOLVO,V4,2019-01-03,54760,9402,936
13974,2019-12-01,61-QUK-1389,MERCEDES,S350,2019-02-02,129734,1238,258
13975,2019-07-20,09-JKZ-1271,FORD,FOCUS,2019-04-10,19191,7700,1472
13976,2019-10-02,15-DDM-5919,MERCEDES,S350,2019-06-22,178925,4686,1669
13977,2019-09-20,16-RRQ-6416,TOFAS,DOGAN,2019-08-09,152120,5023,1495
13978,2019-01-04,17-WOP-133,FIAT,DOBLO,2019-01-02,44130,7498,1340
13979,2019-11-04,35-LQK-9684,FIAT,500L,2019-01-06,52524,8171,528
13980,2019-05-01,40-MWV-427,FIAT,DOBLO,2019-04-14,146670,162,1736
13981,2019-02-04,19-BDB-1340,TESLA,T1,2019-01-29,171654,2326,588
13982,2019-11-15,16-LND-4673,FIAT,500,2019-11-12,109167,5938,379
13983,2019-04-29,63-RBK-4271,TOFAS,DOGAN,2019-01-24,96181,6411,1763
13984,2019-10-01,65-EWE-7846,VOLKSWAGEN,POLO,2019-08-12,100714,5384,847
13985,2019-08-27,80-BTD-8049,TESLA,T1,2019-01-15,188245,5598,259
13986,2019-08-28,80-FXP-9440,BMW,X7,2019-01-04,79782,2257,376
13987,2019-11-30,76-DDC-8261,TESLA,T1,2019-03-30,39392,9120,601
13988,2019-09-16,41-FQA-6869,PEUGEOT,306,2019-01-23,17194,476,1967
13989,2019-07-18,54-TIB-4704,AUDI,Q3,2019-06-04,66529,1279,1749
13990,2019-05-16,12-OYK-155,VOLVO,V3,2019-04-15,93660,3807,1929
13991,2019-11-03,77-ONF-7384,TESLA,T2,2019-01-06,9515,4783,1863
13992,2019-08-26,52-QMZ-2813,SAAB,S3,2019-01-06,186680,3225,1677
13993,2019-12-11,08-EMQ-8744,VOLKSWAGEN,POLO,2019-03-09,61458,8202,1674
13994,2019-03-11,58-KNE-7659,FORD,KA,2019-01-26,36835,6729,1048
13995,2019-06-11,09-LNY-3938,VOLKSWAGEN,JETTA,2019-04-03,120741,6921,1285
13996,2019-08-28,15-SWA-6287,FIAT,500,2019-04-06,57608,354,599
13997,2019-05-31,74-URJ-4114,TESLA,T2,2019-01-19,126174,3252,738
13998,2019-11-26,08-JYB-8959,TESLA,T3,2019-02-26,177037,4123,430
13999,2019-06-02,26-VUJ-8858,AUDI,Q7,2019-03-21,138025,9492,950
14000,2019-09-13,09-AYI-2958,FORD,FOCUS,2019-03-12,1048,5685,1930
14001,2019-04-26,77-RJV-7551,FORD,FIESTA,2019-03-28,80594,865,444
14002,2019-04-15,08-AJT-2764,FIAT,DOBLO,2019-02-14,11346,2077,1956
14003,2019-04-10,06-ZBJ-2016,PEUGEOT,206,2019-03-06,1977,8421,289
14004,2019-07-24,51-QLJ-9181,VOLKSWAGEN,PASSAT,2019-03-06,122748,8956,1717
14005,2019-12-10,79-NMO-2249,VOLVO,V2,2019-04-01,11754,8392,949
14006,2019-04-28,77-GTF-9278,FIAT,DOBLO,2019-02-07,119650,945,289
14007,2019-01-02,57-SHG-6869,FORD,FIESTA,2019-01-02,91929,9934,780
14008,2019-04-11,48-YBN-9872,SAAB,S2,2019-01-01,24738,684,354
14009,2019-11-24,54-BEK-7392,PEUGEOT,306,2019-10-29,177088,2352,707
14010,2019-02-10,15-YYW-9440,TOFAS,KARTAL,2019-02-10,168124,6828,1122
14011,2019-08-29,54-MGQ-1941,MERCEDES,S350,2019-02-10,35992,2201,675
14012,2019-03-15,21-JLP-54,FORD,KA,2019-02-17,104846,3647,256
14013,2019-01-13,10-UII-9163,TOFAS,KARTAL,2019-01-12,96258,9391,811
14014,2019-08-23,71-RRH-8778,VOLKSWAGEN,JETTA,2019-03-13,105499,4437,888
14015,2019-07-28,41-HJZ-1623,VOLKSWAGEN,POLO,2019-02-20,61054,9423,1363
14016,2019-04-22,25-QTS-870,BMW,X3,2019-03-08,163606,2762,575
14017,2019-09-07,17-AWD-7229,TOFAS,SAHIN,2019-04-13,56574,2636,525
14018,2019-12-26,74-PKM-2982,FIAT,DOBLO,2019-08-03,67830,6622,1440
14019,2019-06-04,75-MTC-2114,SAAB,S4,2019-01-20,48774,948,1489
14020,2019-02-22,36-OEI-3109,MERCEDES,E200,2019-01-23,153249,8174,1269
14021,2019-03-29,49-XMK-5091,TESLA,T4,2019-01-03,58486,3811,442
14022,2019-12-15,13-OCU-7960,AUDI,Q3,2019-06-06,153594,8323,1327
14023,2019-07-17,60-TEB-7486,TOFAS,SAHIN,2019-05-08,3516,8708,1431
14024,2019-06-25,05-EAD-5741,AUDI,Q3,2019-02-07,92610,8663,373
14025,2019-09-18,56-BCL-76,BMW,X3,2019-08-19,190216,8030,1658
14026,2019-05-29,69-FAJ-5145,FORD,FOCUS,2019-04-13,76466,8397,766
14027,2019-06-26,32-HUG-3344,BMW,X3,2019-06-01,121213,830,1946
14028,2019-10-27,19-CYS-6614,MERCEDES,C180,2019-10-23,106277,1579,1542
14029,2019-01-06,77-XMY-8271,FORD,FIESTA,2019-01-02,24715,5466,1601
14030,2019-09-19,44-MDD-592,FORD,FIESTA,2019-07-28,92734,1399,1042
14031,2019-05-26,49-WAM-9321,BMW,X5,2019-03-29,67459,2817,1364
14032,2019-11-29,27-XYD-7914,SAAB,S2,2019-10-12,10463,5800,1517
14033,2019-11-21,14-NKL-7416,PEUGEOT,306,2019-08-31,54416,2514,1267
14034,2019-05-11,45-GXE-4511,VOLKSWAGEN,JETTA,2019-03-05,180403,9824,1442
14035,2019-07-31,53-KFA-4576,AUDI,Q7,2019-01-08,10356,4376,1827
14036,2019-12-02,53-EXJ-2910,FIAT,500,2019-02-28,144138,5541,1379
14037,2019-03-13,49-WGT-473,PEUGEOT,306,2019-01-12,46196,3857,1352
14038,2019-06-24,15-YCU-6835,MERCEDES,C180,2019-03-10,139751,7001,1567
14039,2019-08-31,38-GVF-3624,VOLVO,V4,2019-02-28,51574,4199,1917
14040,2019-02-08,33-HTE-5548,TESLA,T4,2019-01-10,148178,1867,257
14041,2019-07-01,34-AZZ-7808,AUDI,Q3,2019-03-19,27627,6517,1068
14042,2019-09-09,25-XAT-8230,FIAT,EGEA,2019-01-20,197435,6973,361
