id,tarih,plaka,marka,model,uretim_tarihi,km,parca_fiyat,iscilik_fiyat
13049,2018-08-06,17-JFH-1354,FIAT,EGEA,2006,113161,415,1397
13050,2019-09-26,36-GGR-8135,FIAT,DOBLO,2005,57962,9624,836
13051,2019-01-26,35-PEB-2876,PEUGEOT,206,2002,9302,8069,796
13052,2018-12-05,66-PRS-4041,SAAB,S2,2013,195298,7848,1158
13053,2018-02-13,69-OCR-4649,TOFAS,SAHIN,2002,189194,4676,998
13054,2019-12-11,46-VJL-2867,TESLA,T1,2002,195282,8014,646
13055,2018-10-01,40-ADY-4453,TOFAS,KARTAL,2005,170354,1074,814
13056,2018-03-18,16-VAE-9868,AUDI,Q7,2000,124495,2503,598
13057,2019-04-17,49-JLR-8033,VOLKSWAGEN,JETTA,2004,47534,160,776
13058,2019-12-26,10-AGR-735,PEUGEOT,206,2007,96093,4401,1437
13059,2019-06-20,60-LBY-4795,SAAB,S2,2016,19457,543,1453
13060,2019-05-19,21-RXY-2227,TOFAS,KARTAL,2017,22113,4125,1131
13061,2019-03-06,07-MOP-2612,VOLVO,V2,2016,163287,8750,1962
13062,2018-06-10,11-KGO-8872,FIAT,EGEA,2014,166916,7314,1899
13063,2018-04-16,74-NPX-4292,PEUGEOT,206,2011,188839,2604,1918
13064,2018-03-25,47-DTJ-9810,FORD,KA,2008,157839,3376,863
13065,2019-11-25,49-WHC-8246,FIAT,EGEA,2016,57139,9718,858
13066,2019-10-12,46-LNZ-8067,BMW,X5,2004,193215,1882,1728
13067,2019-05-02,13-ZNQ-9675,MERCEDES,C180,2016,156630,8152,1686
13068,2018-02-07,30-BWQ-5121,FIAT,500L,2000,153542,1559,434
13069,2018-02-18,05-GNU-8236,VOLKSWAGEN,PASSAT,2012,198445,8806,1362
13070,2018-12-01,04-RMQ-3531,BMW,X3,2013,154902,5757,738
13071,2019-08-29,52-NMV-4246,FORD,FIESTA,2007,143057,8355,498
13072,2018-12-17,55-RYO-3519,VOLVO,V1,2011,166292,6178,1722
13073,2018-04-08,52-GVK-7279,BMW,X7,2014,28118,838,998
13074,2019-11-15,49-TMJ-1272,BMW,X5,2003,53233,4414,254
13075,2018-10-01,13-JYJ-6459,VOLVO,V1,2008,144929,5172,1864
13076,2019-02-24,26-JUO-8340,PEUGEOT,206,2009,104798,6810,806
13077,2018-09-27,51-SCO-3719,BMW,X5,2010,197365,515,1368
13078,2018-01-21,23-OGO-559,TESLA,T2,2017,93296,9891,500
13079,2018-08-21,50-PBG-5066,FORD,FIESTA,2007,10862,2283,1737
13080,2019-05-26,77-TEG-5511,SAAB,S2,2004,179223,1052,1668
13081,2019-03-06,07-AVS-191,PEUGEOT,306,2017,133284,4901,1667
13082,2018-05-24,55-OLB-719,FIAT,EGEA,2004,81996,646,381
13083,2019-05-27,52-OZW-404,PEUGEOT,306,2001,171433,9385,565
13084,2019-09-05,77-CXE-8307,VOLKSWAGEN,PASSAT,2001,84204,3804,1386
13085,2019-12-03,42-BEJ-9059,SAAB,S4,2014,122682,675,985
13086,2018-08-13,14-WDG-1552,MERCEDES,E200,2001,158985,2702,1170
13087,2018-07-31,17-RTV-8295,BMW,X3,2009,147966,7668,492
13088,2018-05-17,68-MEC-1909,SAAB,S2,2010,146580,3281,1633
13089,2019-12-06,69-JFA-8587,MERCEDES,S600,2007,42770,6595,1885
13090,2019-01-10,41-KQE-2241,AUDI,Q7,2006,86634,7540,640
13091,2019-12-10,70-DEH-7318,FORD,KA,2003,172548,709,1410
13092,2018-02-18,64-WMX-2525,PEUGEOT,407,2004,186635,1126,696
13093,2019-08-10,78-PCL-3293,MERCEDES,S600,2003,42646,4857,858
13094,2018-06-10,16-TOM-6940,VOLKSWAGEN,PASSAT,2011,3218,5126,423
13095,2018-04-25,75-BWN-7398,BMW,X3,2006,156168,7434,281
13096,2018-01-14,30-HKB-4348,AUDI,Q7,2007,179591,8626,650
13097,2018-09-28,77-VQV-7407,TESLA,T2,2000,148500,7819,1768
13098,2019-10-22,64-QPL-9452,BMW,X5,2012,93959,1132,1378
13099,2018-10-12,04-DLV-6414,PEUGEOT,206,2014,45736,1541,1243
13100,2018-07-15,50-OVW-2296,SAAB,S2,2013,173996,4305,1039
13101,2019-05-19,63-QMW-6600,VOLKSWAGEN,POLO,2010,59888,1815,893
13102,2019-11-19,11-NNV-4170,SAAB,S1,2003,117498,4541,618
13103,2018-03-24,20-TLF-9109,PEUGEOT,306,2013,50115,2121,1316
13104,2019-12-15,35-LJT-3879,MERCEDES,C180,2005,22908,111,289
13105,2018-05-10,20-CHU-3691,TOFAS,DOGAN,2000,113835,3566,1671
13106,2018-10-06,34-ZDN-4569,MERCEDES,E200,2016,19652,9260,1340
13107,2018-04-04,15-QUV-909,FIAT,500L,2012,63545,8154,296
13108,2018-03-28,58-EHP-8665,VOLVO,V1,2009,105457,584,1553
13109,2018-06-01,15-OVW-63,BMW,X3,2017,199428,7879,390
13110,2019-06-24,02-YTP-8828,TOFAS,SAHIN,2014,83925,6834,1635
13111,2018-05-28,51-QBL-925,FORD,FIESTA,2007,130802,8372,1239
13112,2018-07-18,75-SUH-935,TOFAS,DOGAN,2013,153228,2001,556
13113,2019-07-11,71-OJI-7842,AUDI,Q3,2008,165456,662,1939
13114,2019-10-14,05-YCE-3812,TOFAS,SAHIN,2010,12793,8882,1079
13115,2018-10-09,32-YRW-9543,AUDI,A6,2008,150410,3890,666
13116,2019-04-06,59-LUS-5385,TOFAS,KARTAL,2015,179752,3846,1912
13117,2018-11-20,34-BVO-2456,VOLVO,V2,2014,150175,756,925
13118,2019-01-11,17-INJ-3753,BMW,X5,2006,13826,7235,596
13119,2018-06-18,80-OFQ-7040,VOLKSWAGEN,PASSAT,2002,68675,525,588
13120,2018-12-05,57-TNY-6220,PEUGEOT,206,2013,74941,6212,682
13121,2019-06-19,80-EXN-5424,VOLKSWAGEN,PASSAT,2015,64337,1174,965
13122,2019-05-08,26-ERN-7601,FORD,KA,2002,199619,5083,378
13123,2019-09-28,50-JPZ-2257,FIAT,500,2004,62645,6044,733
13124,2018-05-31,36-OHD-2872,PEUGEOT,407,2002,191034,2160,948
13125,2019-04-11,37-XFS-6962,VOLKSWAGEN,JETTA,2002,119231,4427,1424
13126,2018-10-23,55-MXL-5308,FIAT,DOBLO,2001,60568,692,1398
13127,2018-11-01,21-CFF-9577,AUDI,A6,2015,158374,6734,630
13128,2019-11-12,64-IYJ-1541,FORD,FOCUS,2001,17551,1118,331
13129,2019-10-27,25-CYY-7759,FORD,KA,2013,132348,7535,1776
13130,2018-09-15,01-BDK-1856,FORD,FOCUS,2009,139918,4928,1682
13131,2019-06-08,32-VKL-4566,VOLKSWAGEN,JETTA,2010,152860,2469,340
13132,2018-06-25,02-HCF-9809,MERCEDES,S350,2006,69516,1498,1044
13133,2019-06-19,13-PAX-7302,FIAT,EGEA,2012,175767,1215,1752
13134,2018-09-13,14-NUP-4444,AUDI,Q5,2001,109881,9932,1783
13135,2019-05-02,04-EMS-6854,PEUGEOT,407,2004,166958,8137,823
13136,2018-07-22,69-JZA-4668,BMW,X3,2012,39097,4448,1697
13137,2018-07-27,62-REA-9116,MERCEDES,C180,2016,118404,5006,1920
13138,2018-03-11,29-QON-3028,PEUGEOT,407,2007,126472,1120,1166
13139,2019-07-14,65-SCA-2209,FIAT,500,2011,189496,6224,1351
13140,2019-03-02,13-HMR-2382,FIAT,DOBLO,2008,185214,5328,1371
13141,2018-12-23,26-CWC-8797,FIAT,EGEA,2005,98281,6922,1841
13142,2018-02-27,46-BEG-6721,PEUGEOT,206,2016,10049,4121,1310
13143,2018-04-02,26-BGZ-5389,FIAT,EGEA,2012,111533,7964,906
13144,2019-07-05,47-MZW-7491,VOLVO,V4,2017,58163,4420,1946
13145,2019-01-29,23-QET-5089,TESLA,T3,2015,145006,6728,494
13146,2019-08-04,25-HPN-3632,PEUGEOT,206,2006,125327,8975,1020
13147,2018-01-04,03-HMD-6822,TESLA,T3,2003,10309,7203,1295
13148,2018-12-11,23-CRJ-2178,AUDI,Q7,2007,64960,4129,543
13149,2018-06-05,22-ZJR-8331,FIAT,500,2000,150111,7639,902
13150,2019-01-25,38-IOX-7916,FORD,FIESTA,2013,161915,2107,357
13151,2018-09-02,62-AEV-7626,SAAB,S2,2014,15518,8913,724
13152,2018-09-23,06-ZVE-4668,AUDI,Q3,2011,147358,6167,1828
13153,2018-09-19,32-VFB-883,PEUGEOT,306,2005,151191,323,1625
13154,2018-02-22,20-OBA-5749,VOLKSWAGEN,PASSAT,2014,98492,544,1751
13155,2018-10-27,26-RUL-4252,TOFAS,DOGAN,2012,183020,920,1906
13156,2018-12-06,41-MAR-8808,PEUGEOT,407,2008,8748,6461,902
13157,2018-04-23,38-QYH-9964,AUDI,A6,2012,27012,3316,995
13158,2018-05-14,35-EEU-8044,BMW,X7,2016,141429,1230,718
13159,2018-09-15,25-PDN-2639,VOLKSWAGEN,POLO,2007,188820,6822,358
13160,2018-05-10,71-OMW-1479,FIAT,EGEA,2009,95700,577,1967
13161,2018-07-12,30-PBX-8025,FIAT,500,2001,42447,8275,1390
13162,2019-08-03,05-JNE-3315,FORD,FOCUS,2006,167784,174,284
13163,2019-08-12,21-TMN-8458,PEUGEOT,306,2006,175088,8421,1988
13164,2018-08-15,22-DMT-8034,VOLVO,V2,2002,80785,7866,850
13165,2019-07-03,56-GXM-6419,PEUGEOT,306,2010,97516,6421,495
13166,2019-05-07,18-AZI-7121,SAAB,S1,2015,118801,5113,1889
13167,2018-06-19,06-JBJ-9837,TOFAS,DOGAN,2013,113369,7088,1412
13168,2019-04-01,20-BJS-4832,PEUGEOT,206,2010,142040,9800,1270
13169,2019-06-15,75-EUT-7452,BMW,X5,2003,183000,5548,628
13170,2018-10-19,05-DID-5521,FORD,FIESTA,2013,183852,849,1513
13171,2019-01-26,05-YSM-8584,AUDI,Q5,2017,10680,9432,1476
13172,2018-09-14,54-FYM-1497,VOLKSWAGEN,POLO,2008,41725,9849,1669
13173,2019-06-12,62-YET-1816,TESLA,T2,2012,128888,3677,1364
13174,2019-07-27,50-FXY-6679,AUDI,A6,2013,182112,1678,693
13175,2018-02-09,68-QPV-8013,VOLKSWAGEN,POLO,2009,82481,952,906
13176,2018-05-20,03-KFW-6765,BMW,X7,2013,114494,627,1502
13177,2018-11-21,19-QRX-3243,PEUGEOT,407,2004,132694,7131,327
13178,2019-05-18,63-DFS-6578,BMW,X7,2002,13310,5485,695
13179,2018-12-10,38-HGC-3313,VOLVO,V4,2008,196823,2791,840
13180,2019-04-19,25-BOK-6294,SAAB,S4,2000,61124,3388,1655
13181,2019-06-05,24-OMF-9642,FORD,FOCUS,2014,22285,3390,1267
13182,2019-07-18,19-SPU-2873,SAAB,S4,2010,49300,7819,569
13183,2018-01-25,22-LCF-4479,FORD,FIESTA,2001,160591,4511,1759
13184,2018-08-18,72-TDH-7015,VOLVO,V4,2012,169635,6476,647
13185,2019-12-20,57-KXR-1488,FORD,FIESTA,2011,25089,4671,1352
13186,2019-06-24,59-MGF-8767,VOLKSWAGEN,POLO,2004,7381,317,1923
13187,2018-07-23,41-UYH-7913,AUDI,Q3,2014,58993,9925,1372
13188,2018-12-09,52-EPR-5932,SAAB,S3,2017,160924,2086,918
13189,2018-04-02,13-QIY-1003,TOFAS,KARTAL,2001,130471,1258,1540
13190,2018-06-27,71-GHM-8261,PEUGEOT,306,2011,38243,9123,1133
13191,2019-04-25,21-QWK-9131,VOLKSWAGEN,POLO,2003,164504,1450,950
13192,2019-09-06,02-OYM-826,SAAB,S3,2013,125597,7598,424
13193,2019-06-30,16-HEB-5574,PEUGEOT,407,2012,78982,5653,418
13194,2018-10-22,34-HKX-2922,FORD,KA,2007,143404,693,367
13195,2018-06-15,48-VXF-8826,TESLA,T2,2008,160929,5957,406
13196,2019-02-15,19-HLJ-1148,SAAB,S2,2012,39206,6434,1318
13197,2018-07-16,17-GRE-3306,VOLVO,V2,2008,59085,3062,310
13198,2018-05-12,32-KOO-3691,FIAT,EGEA,2016,123232,2166,1085
13199,2018-04-26,69-REB-1144,VOLVO,V2,2001,36982,311,559
13200,2019-07-12,35-AXS-7882,AUDI,Q3,2013,117565,4842,1669
13201,2018-08-07,67-IXX-3967,VOLKSWAGEN,JETTA,2013,38903,7060,779
13202,2019-10-22,17-HCH-2324,PEUGEOT,306,2011,31859,2443,1114
13203,2018-03-04,22-UHO-2835,BMW,X5,2010,87470,1423,405
13204,2019-11-19,66-SCN-6319,TOFAS,SAHIN,2005,111910,7413,1246
13205,2019-09-01,13-PKQ-1800,FORD,KA,2010,92140,3281,889
13206,2019-03-19,81-SWQ-4908,MERCEDES,S350,2017,136434,1612,447
13207,2018-09-03,23-OEV-297,TOFAS,SAHIN,2000,56809,2215,1411
13208,2018-10-11,55-GOK-8603,MERCEDES,S600,2002,28669,7511,1543
13209,2018-06-13,81-ZNL-2035,PEUGEOT,306,2017,81329,2431,1045
13210,2018-08-13,38-RXQ-189,MERCEDES,C180,2004,46458,792,1194
13211,2018-11-11,72-FVM-773,VOLKSWAGEN,JETTA,2004,42230,588,1876
13212,2018-04-26,75-AOZ-451,FIAT,500L,2015,6664,6903,1208
13213,2018-04-12,46-QQB-4276,BMW,X7,2006,27887,7026,1153
13214,2019-12-19,70-AZN-7194,FORD,FOCUS,2001,190767,9859,1744
13215,2018-08-20,41-YAH-6267,SAAB,S4,2000,179176,9115,538
13216,2018-03-07,33-UWD-1707,TOFAS,SAHIN,2016,129356,7174,440
13217,2019-10-18,50-RCD-1405,AUDI,Q3,2000,131932,7729,1761
13218,2018-03-18,03-YUN-9208,PEUGEOT,206,2015,38806,5977,1405
13219,2019-04-13,01-XLN-4107,TESLA,T1,2002,146738,6175,800
13220,2019-04-04,63-OXH-2637,PEUGEOT,407,2014,185312,8248,1262
13221,2018-03-31,41-BLW-9867,TOFAS,DOGAN,2004,169222,438,1189
13222,2019-06-24,52-GWQ-7624,FORD,FOCUS,2017,51242,1568,378
13223,2019-05-18,60-JQU-183,PEUGEOT,407,2010,157122,7153,1466
13224,2019-09-26,03-IDF-8470,TESLA,T3,2011,192082,6020,1695
13225,2019-06-22,62-YTD-2355,VOLVO,V4,2012,32822,9644,1577
13226,2018-08-24,01-ULL-5326,SAAB,S2,2015,60806,2302,576
13227,2019-08-13,26-MJT-3085,VOLVO,V3,2001,16504,4287,344
13228,2019-04-14,52-OKG-6383,FIAT,EGEA,2011,58760,5276,667
13229,2019-01-01,24-JDE-4367,FIAT,500,2013,172855,2120,331
13230,2018-10-18,80-SDY-4778,TOFAS,SAHIN,2017,104604,3924,989
13231,2019-11-07,77-UAW-5741,TESLA,T4,2003,127785,9502,365
13232,2019-08-21,36-APH-3249,AUDI,Q5,2004,186106,3415,1722
13233,2019-11-16,68-BBF-3409,FORD,FOCUS,2014,1204,5893,1967
13234,2019-08-21,49-OJB-4277,TOFAS,SAHIN,2011,68716,824,630
13235,2019-09-04,19-WVP-1184,FORD,FOCUS,2009,82785,5549,1479
13236,2018-04-01,67-SYS-5101,FORD,FOCUS,2003,167269,5338,1085
13237,2019-04-13,27-SDY-5432,TOFAS,KARTAL,2012,133337,4533,756
13238,2019-10-19,57-VWH-6674,TOFAS,KARTAL,2016,158282,7637,1882
13239,2019-09-19,23-PCA-8771,MERCEDES,C180,2003,18963,4955,625
13240,2018-07-07,25-IWB-3705,BMW,X5,2006,188453,3313,469
13241,2018-12-28,46-KLM-7589,SAAB,S4,2008,127887,5661,938
13242,2019-12-29,75-YIM-6006,AUDI,Q5,2005,186371,1406,1565
13243,2019-03-05,69-HNJ-4121,FIAT,EGEA,2002,4658,2675,1894
13244,2018-12-13,29-EZJ-6883,SAAB,S3,2012,40692,2742,1249
13245,2019-06-26,74-TTY-3267,AUDI,Q3,2010,51050,5536,511
13246,2019-06-21,68-LXK-4059,MERCEDES,S350,2011,89158,4046,1875
13247,2018-07-01,66-DUZ-9461,VOLVO,V3,2009,94721,4616,404
13248,2019-02-24,70-RIY-7025,FIAT,500L,2005,174198,5070,370
13249,2018-01-06,63-CKI-6328,FORD,FOCUS,2017,6132,2193,799
13250,2019-10-11,10-TNP-9938,FIAT,DOBLO,2001,109883,2877,1201
13251,2019-08-23,64-WDY-2262,VOLKSWAGEN,JETTA,2012,98729,7309,1905
13252,2018-02-03,21-FEB-1851,PEUGEOT,306,2005,10748,3839,825
13253,2018-05-18,10-DDE-1521,BMW,X5,2015,47889,2242,384
13254,2018-06-14,40-FVT-3125,BMW,X3,2010,98906,708,373
13255,2019-03-21,32-ULQ-8928,AUDI,Q5,2012,34187,3366,403
13256,2019-06-14,67-RDJ-542,BMW,X5,2014,81821,958,1383
13257,2018-05-29,06-XUM-1849,VOLKSWAGEN,POLO,2002,14431,8484,1635
13258,2019-12-06,54-ZKB-9146,FIAT,DOBLO,2010,158416,2180,1657
13259,2019-10-01,27-ZNF-9954,MERCEDES,C180,2015,47895,7826,1625
13260,2019-10-12,19-GFZ-1809,TOFAS,KARTAL,2005,140510,4357,669
13261,2019-11-01,01-DCR-9142,PEUGEOT,206,2001,159673,7949,1161
13262,2018-01-10,26-VLY-8106,FIAT,DOBLO,2004,137115,973,694
13263,2018-08-29,49-NFB-9575,FIAT,500L,2013,68808,5594,557
13264,2018-02-04,65-SHT-4933,VOLKSWAGEN,PASSAT,2016,61652,1837,1746
13265,2019-12-14,58-VTJ-6488,AUDI,A6,2009,37883,9377,512
13266,2018-12-14,53-IBX-9503,FORD,FOCUS,2006,140517,1161,1312
13267,2019-06-11,37-HWQ-5762,FIAT,500L,2001,108511,4792,1301
13268,2018-02-01,03-RLJ-4563,TESLA,T1,2005,37229,7515,1891
13269,2018-11-21,17-AAC-48,SAAB,S2,2016,176198,8153,290
13270,2019-07-20,24-TVX-2130,VOLKSWAGEN,POLO,2012,104235,7866,1222
13271,2018-11-02,55-XMZ-4798,TOFAS,SAHIN,2006,49052,1366,928
13272,2019-12-23,32-GVF-2208,FIAT,DOBLO,2011,129119,1925,603
13273,2019-04-18,65-EXW-9831,TOFAS,DOGAN,2006,28961,4872,1872
13274,2018-05-05,29-GBM-7907,FIAT,500L,2010,29970,8396,1890
13275,2018-06-26,58-LZC-7335,SAAB,S3,2015,130897,9363,691
13276,2019-03-11,35-AMA-8893,FIAT,500L,2009,38636,6989,335
13277,2019-12-01,18-GVT-4991,AUDI,Q5,2014,43380,456,1888
13278,2018-02-15,68-BHK-6062,PEUGEOT,306,2006,88291,506,903
13279,2018-08-09,54-IHN-1539,FIAT,EGEA,2011,124949,4285,1940
13280,2018-12-08,77-BLT-8564,MERCEDES,S600,2005,100651,9275,1076
13281,2018-10-19,35-OOM-2652,TOFAS,KARTAL,2003,62549,324,1843
13282,2018-12-07,18-RXK-5709,SAAB,S2,2004,185280,7163,1741
13283,2019-10-13,14-MVJ-8681,PEUGEOT,306,2006,176912,8504,1132
13284,2019-11-20,55-QFN-687,TESLA,T1,2009,22462,7198,485
13285,2019-01-26,59-XVZ-638,VOLKSWAGEN,PASSAT,2001,108862,9058,1736
13286,2018-09-20,11-FAK-7478,VOLVO,V2,2017,163370,9404,1586
13287,2018-10-05,47-HVY-841,FIAT,500,2014,185852,6043,321
13288,2018-05-24,72-SDP-7545,TOFAS,DOGAN,2000,45289,4537,921
13289,2018-06-11,55-CKU-4158,MERCEDES,E200,2002,147300,3128,1283
13290,2019-07-30,50-TDR-7782,AUDI,Q3,2008,15903,541,1864
13291,2019-09-24,32-DXK-8318,TOFAS,KARTAL,2002,54692,8866,633
13292,2019-05-05,61-LAK-9951,SAAB,S1,2002,139971,4418,1722
13293,2019-11-04,81-QAK-5562,MERCEDES,E200,2008,21235,3346,1827
13294,2018-09-24,62-JHC-5191,PEUGEOT,407,2012,18923,277,316
13295,2018-10-29,07-DOB-2830,BMW,X5,2005,44358,8916,1342
13296,2019-03-22,24-TVJ-7537,TOFAS,DOGAN,2017,108249,352,403
13297,2019-05-04,01-ROG-6677,BMW,X7,2014,24830,8665,530
13298,2019-01-06,44-AVO-9366,VOLKSWAGEN,PASSAT,2017,2744,3345,880
13299,2018-07-07,67-JCA-8915,VOLVO,V3,2013,31086,4480,1672
13300,2018-11-01,79-CES-5800,TESLA,T3,2009,122248,9049,317
13301,2018-01-10,41-LCN-1786,FORD,FIESTA,2013,174940,3400,262
13302,2019-01-22,62-MSD-3396,PEUGEOT,306,2005,100069,59,1828
13303,2019-02-15,40-UXG-6327,TESLA,T4,2003,155068,8726,1193
13304,2019-03-04,59-YNO-3148,SAAB,S2,2016,55924,4740,1608
13305,2019-11-14,60-JDZ-1254,FORD,FIESTA,2012,41887,4533,1392
13306,2018-06-30,62-HPV-9828,TESLA,T4,2003,97966,2039,972
13307,2019-05-12,21-YTK-5922,AUDI,A6,2002,191500,5939,1373
13308,2019-02-18,75-YCJ-6768,BMW,X7,2006,64411,1535,702
13309,2018-08-29,31-JNZ-8053,FORD,FOCUS,2013,154074,5195,460
13310,2018-10-09,51-BTQ-7523,VOLVO,V4,2002,114590,3285,654
13311,2019-03-20,23-IPW-7342,FIAT,500L,2016,27074,1268,1658
13312,2019-02-20,71-WAN-9165,VOLVO,V1,2007,21897,8286,1106
13313,2018-09-21,08-JZK-6056,MERCEDES,S350,2001,87758,3221,655
13314,2018-07-09,72-XFT-6615,FORD,KA,2003,5733,4747,1047
13315,2018-05-21,70-KAC-4165,MERCEDES,C180,2016,108739,8290,1000
13316,2018-02-21,47-DDJ-7751,PEUGEOT,407,2006,197126,1286,1136
13317,2019-06-13,28-ULJ-3543,TOFAS,KARTAL,2000,122311,7938,1069
13318,2018-11-30,06-GLP-8855,FORD,FOCUS,2005,199851,7230,512
13319,2018-03-06,48-ZQP-2732,TOFAS,SAHIN,2011,173157,579,462
13320,2019-06-10,41-FAC-2788,MERCEDES,S350,2013,156602,4914,402
13321,2018-11-23,03-XCR-53,VOLKSWAGEN,POLO,2010,76908,1484,1102
13322,2019-03-25,65-MOD-670,SAAB,S2,2015,113762,1472,1138
13323,2018-08-21,75-MRD-8022,TESLA,T3,2003,195896,5341,1545
13324,2018-03-01,59-IZT-3755,TOFAS,SAHIN,2013,35681,9702,1149
13325,2019-09-05,30-NKO-8043,PEUGEOT,206,2007,181646,9977,937
13326,2018-12-22,31-MWM-1934,SAAB,S2,2009,130096,3473,1959
13327,2019-07-29,24-IEP-7330,FORD,KA,2016,79608,6961,1958
13328,2019-06-30,17-HAQ-7658,FORD,FOCUS,2006,70043,6531,443
13329,2019-06-22,44-RDC-5794,TOFAS,SAHIN,2011,173802,6537,698
13330,2019-03-06,16-JBZ-7178,FIAT,EGEA,2011,162442,1860,1674
13331,2018-03-27,24-MCR-8598,VOLVO,V4,2014,126627,7613,344
13332,2018-09-02,17-XFV-8204,BMW,X5,2009,100587,8736,1783
13333,2019-07-05,64-HMG-7670,AUDI,Q5,2014,48338,9949,743
13334,2019-05-07,21-RKL-9299,VOLVO,V1,2016,142941,5555,1762
13335,2019-11-08,35-UGQ-3501,VOLVO,V1,2000,25400,188,1816
13336,2018-04-13,62-QXB-3949,PEUGEOT,407,2006,88973,9786,1062
13337,2019-11-09,78-BBM-7366,VOLVO,V1,2002,46528,7078,1182
13338,2018-07-22,81-YJQ-5131,FORD,FOCUS,2005,115757,4266,1531
13339,2019-12-13,38-GDY-7422,VOLVO,V3,2016,115280,1303,1666
13340,2019-06-06,16-TXV-7853,TESLA,T3,2005,111072,1197,1794
13341,2018-04-30,03-OUY-1273,TESLA,T4,2002,173075,7473,668
13342,2019-09-03,53-FGJ-2434,FIAT,500,2002,144429,4830,1399
13343,2018-10-27,13-CJG-4285,MERCEDES,S600,2006,30088,2611,1709
13344,2019-09-01,77-TBB-4974,MERCEDES,E200,2008,65053,4768,1205
13345,2018-07-16,45-FTL-4102,VOLKSWAGEN,PASSAT,2011,52973,253,703
13346,2019-12-09,23-IOO-6906,MERCEDES,S600,2000,4735,7853,569
13347,2019-11-03,53-FMG-5699,VOLKSWAGEN,JETTA,2001,78709,6915,1321
13348,2018-12-22,54-JAG-1686,VOLKSWAGEN,JETTA,2006,57313,1876,551
13349,2018-01-22,25-VMJ-8021,TESLA,T1,2015,150606,263,1470
13350,2018-04-02,71-VDC-1174,BMW,X7,2000,7067,57,1576
13351,2018-04-27,80-SGW-8996,AUDI,Q5,2017,93450,691,893
13352,2019-08-05,71-YWR-9099,SAAB,S1,2006,99763,8545,1274
13353,2018-10-17,34-PHV-2837,TESLA,T3,2006,20040,9780,709
13354,2018-12-31,57-CUN-8227,VOLVO,V2,2005,24278,9451,1809
13355,2019-10-29,24-FBP-2831,SAAB,S2,2002,134930,9758,1716
13356,2018-07-01,34-CHF-8235,BMW,X5,2002,32458,5568,281
13357,2018-06-13,24-FUX-8501,PEUGEOT,306,2005,5077,7241,1699
13358,2018-10-11,08-UWB-5776,AUDI,A6,2014,121571,9208,1807
13359,2018-07-18,69-OZY-6240,PEUGEOT,306,2016,59544,9818,1989
13360,2018-07-27,01-QHO-8809,VOLVO,V2,2013,166145,6689,1004
13361,2018-03-26,14-YBK-3669,VOLVO,V4,2012,78819,9162,1348
13362,2018-01-14,49-CAA-6077,AUDI,Q7,2013,59581,5475,1825
13363,2019-08-11,58-VCI-4055,AUDI,Q3,2005,154318,1973,930
13364,2018-12-24,06-OVJ-364,VOLVO,V3,2005,3934,2085,739
13365,2019-07-24,41-DOP-7660,TESLA,T4,2007,64168,1793,1963
13366,2019-12-16,33-DAS-4836,VOLVO,V2,2013,4117,6446,1344
13367,2019-12-29,15-YIU-4577,TOFAS,SAHIN,2002,170338,3350,1837
13368,2019-07-17,40-UPL-8212,VOLVO,V1,2003,52031,3288,294
13369,2018-05-02,05-ARE-2629,PEUGEOT,407,2000,26484,1670,1216
13370,2019-01-23,67-CKH-5512,MERCEDES,S350,2013,2655,6441,1005
13371,2019-09-02,77-JSN-6965,TESLA,T1,2016,147407,9075,536
13372,2018-03-28,39-USD-1894,TESLA,T2,2005,50531,7877,355
13373,2018-10-23,24-LNK-5741,AUDI,Q3,2009,128037,7784,1199
13374,2019-10-06,36-QUO-7609,AUDI,A6,2013,171794,2520,533
13375,2019-02-06,21-LJU-356,AUDI,Q7,2004,59781,7842,1533
13376,2018-08-10,29-ELZ-7152,VOLVO,V3,2016,196635,3032,531
13377,2018-11-22,25-GVF-6053,AUDI,A6,2003,3370,8005,339
13378,2018-01-10,24-EUJ-168,PEUGEOT,206,2015,23363,8263,1585
13379,2019-03-14,79-EOI-3006,MERCEDES,S350,2005,152742,8287,1922
13380,2019-11-23,57-UOQ-3781,TESLA,T1,2011,74667,332,882
13381,2019-11-03,49-VUX-4732,TESLA,T1,2006,199749,2441,1663
13382,2018-11-05,04-MKX-8447,VOLVO,V4,2008,53573,5766,1126
13383,2018-10-10,32-CDY-1584,TOFAS,SAHIN,2003,151379,1012,730
13384,2018-09-08,46-DYE-408,PEUGEOT,306,2014,74678,6364,324
13385,2019-08-26,34-ZXJ-9412,PEUGEOT,407,2015,16380,2171,1097
13386,2018-08-28,60-XGF-1795,VOLVO,V4,2009,82286,4953,662
13387,2019-12-23,46-EAL-4537,BMW,X5,2016,35742,2413,1323
13388,2018-03-15,35-HST-7813,AUDI,Q7,2011,198109,1520,1474
13389,2018-12-21,36-RHW-7386,MERCEDES,S350,2015,6747,9206,993
13390,2018-12-10,30-PUP-6324,PEUGEOT,206,2002,28286,6255,923
13391,2018-08-26,19-XZF-4288,TOFAS,SAHIN,2012,157670,2799,434
13392,2019-12-10,74-FYO-3127,MERCEDES,C180,2010,135596,4616,1292
13393,2018-01-18,20-UCA-4624,FORD,KA,2001,62299,2439,909
13394,2018-12-13,53-CTH-6937,AUDI,Q3,2001,109755,7442,1768
13395,2018-12-15,74-IBL-3675,FIAT,500L,2016,165827,9365,1024
